scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,product_url,availability,search_term_ar,scraped_at,discount
58,Seoudi Supermarket,Fern Mixed Butter,162.95,,EGP,Fern,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.0,kg,https://seoudisupermarket.com/en/fern-mixed-butter-1-kg,In Stock,,2026-09-14 18:52:20.686400
59,Seoudi Supermarket,Crystal Golden Vegetable Ghee,237.75,,EGP,Crystal,Ghee & Butter,Ghee & Butter,Vegetable Ghee,2.0,kg,https://seoudisupermarket.com/en/crystal-golden-vegetable-ghee-2-kg,In Stock,,2026-09-14 18:52:20.687402
60,Seoudi Supermarket,Crystal White Vegetables Ghee,237.75,,EGP,Crystal,Ghee & Butter,Ghee & Butter,Vegetable Ghee,2.0,kg,https://seoudisupermarket.com/en/crystal-white-vegetables-ghee-2-kg,In Stock,,2026-09-14 18:52:20.688400
61,Seoudi Supermarket,Ganna Newzealand Vegan Ghee,91.95,,EGP,Ganna,Ghee & Butter,Ghee & Butter,Vegetable Ghee,700.0,g,https://seoudisupermarket.com/en/ganna-newzealand-vegan-ghee-700-g,In Stock,,2026-09-14 18:52:20.689398
62,Seoudi Supermarket,Ganna Newzealand Vegan Ghee,175.45,181,EGP,Ganna,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.5,kg,https://seoudisupermarket.com/en/ganna-newzealand-vegan-ghee-1-5-kg,In Stock,,2026-09-14 18:52:20.690401,- 3%
63,Seoudi Supermarket,Crystal Golden Vegetable Ghee,91.95,,EGP,Crystal,Ghee & Butter,Ghee & Butter,Vegetable Ghee,700.0,g,https://seoudisupermarket.com/en/crystal-golden-vegetable-ghee-700-g,In Stock,,2026-09-14 18:52:20.691401
64,Seoudi Supermarket,Crystal White Vegetable Ghee,91.95,,EGP,Crystal,Ghee & Butter,Ghee & Butter,Vegetable Ghee,700.0,g,https://seoudisupermarket.com/en/crystal-white-vegetable-ghee-700-g,In Stock,,2026-09-14 18:52:20.692397
65,Seoudi Supermarket,El Hanim Vegetable Ghee,173.95,,EGP,"El Hanim ",Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.5,kg,https://seoudisupermarket.com/en/el-hanim-vegetable-ghee-1-5-kg,In Stock,,2026-09-14 18:52:20.693399
66,Seoudi Supermarket,El Hanim Vegetable Ghee,84.95,,EGP,"El Hanim ",Ghee & Butter,Ghee & Butter,Vegetable Ghee,650.0,g,https://seoudisupermarket.com/en/el-hanim-vegetable-ghee-650-g,In Stock,,2026-09-14 18:52:20.695399
67,Seoudi Supermarket,Ganna Vegetable Ghee,175.45,181,EGP,Ganna,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.5,kg,https://seoudisupermarket.com/en/ganna-vegetable-ghee-1-5-kg,In Stock,,2026-09-14 18:52:20.697406,- 3%
68,Seoudi Supermarket,Rawaby Vegetable Ghee,175.45,181,EGP,Rawaby,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.5,kg,https://seoudisupermarket.com/en/rawaby-vegetable-ghee-1-5-kg,In Stock,,2026-09-14 18:52:20.698399,- 3%
69,Seoudi Supermarket,Rawaby Vegetable Ghee with Cream,175.45,181,EGP,Rawaby,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.5,Kg,https://seoudisupermarket.com/en/rawaby-vegetable-ghee-with-cream-1-5-kg,In Stock,,2026-09-14 18:52:20.700398,- 3%
70,Seoudi Supermarket,Rawaby Vegetable Ghee with Cream,91.95,,EGP,Rawaby,Ghee & Butter,Ghee & Butter,Vegetable Ghee,700.0,g,https://seoudisupermarket.com/en/rawaby-vegetable-ghee-with-cream-700-g,In Stock,,2026-09-14 18:52:20.701398
71,Seoudi Supermarket,Kout El Qoloob White Ghee,159.45,,EGP,Kout El Qoloob,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.45,kg,https://seoudisupermarket.com/en/kout-el-qoloob-white-ghee-1-45-kg,In Stock,,2026-09-14 18:52:20.702397
72,Seoudi Supermarket,Ganna Vegetable Ghee,91.95,,EGP,Ganna,Ghee & Butter,Ghee & Butter,Vegetable Ghee,700.0,g,https://seoudisupermarket.com/en/ganna-vegetable-ghee-700-g-express,In Stock,,2026-09-14 18:52:20.704397
73,Seoudi Supermarket,Rawaby Vegtable Ghee,91.95,,EGP,Rawaby,Ghee & Butter,Ghee & Butter,Vegetable Ghee,700.0,g,https://seoudisupermarket.com/en/rawaby-vegtable-ghee-700-g,In Stock,,2026-09-14 18:52:20.705397
74,Seoudi Supermarket,Koot El Kloob Vegetable Ghee,159.25,,EGP,Kout El Qoloob,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.45,kg,https://seoudisupermarket.com/en/koot-el-kloob-vegetable-ghee-1-45-kg,In Stock,,2026-09-14 18:52:20.707402
75,Seoudi Supermarket,Kout El Qoloob Ghee,76.95,,EGP,Kout El Qoloob,Ghee & Butter,Ghee & Butter,Vegetable Ghee,650.0,g,https://seoudisupermarket.com/en/kout-el-qoloob-ghee-650-g,In Stock,,2026-09-14 18:52:20.708399
76,Seoudi Supermarket,Fern Mixed Butter - 1 kg + Box,162.95,,EGP,Fern,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.0,kg,https://seoudisupermarket.com/en/fern-mixed-butter-1-kg-box,Out of Stock,,2026-09-14 18:52:20.709399
77,Seoudi Supermarket,Ganna Butter Mix for Cooking & Pastry,139.95,,EGP,Ganna,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.0,kg,https://seoudisupermarket.com/en/ganna-butter-mix-for-cooking-pastry-1-kg,Out of Stock,,2026-09-14 18:52:20.710402
78,Seoudi Supermarket,Crisco Butter Flavor No Stick Spray,484.95,,EGP,Crisco,Ghee & Butter,Ghee & Butter,Vegetable Ghee,170.0,g,https://seoudisupermarket.com/en/crisco-butter-flavor-no-stick-spray-170-g,Out of Stock,,2026-09-14 18:52:20.711397
79,Seoudi Supermarket,Pam Baking Spray,389.45,,EGP,Pam,Ghee & Butter,Ghee & Butter,Vegetable Ghee,141.0,g,https://seoudisupermarket.com/en/pam-baking-spray-141-g,Out of Stock,,2026-09-14 18:52:20.712396
80,Seoudi Supermarket,Crystal Mixed Butter,139.95,,EGP,Crystal,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.0,kg,https://seoudisupermarket.com/en/crystal-mixed-butter-1-kg,Out of Stock,,2026-09-14 18:52:20.713414
81,Seoudi Supermarket,Kout El Qoloob Vegetable Ghee,42.75,,EGP,Kout El Qoloob,Ghee & Butter,Ghee & Butter,Vegetable Ghee,350.0,g,https://seoudisupermarket.com/en/kout-el-qoloob-vegetable-ghee-350-g,Out of Stock,,2026-09-14 18:52:20.714398
82,Seoudi Supermarket,Swiss Yellow Butter,127.5,147,EGP,,Ghee & Butter,Ghee & Butter,Yellow Butter,0.3,Kg,https://seoudisupermarket.com/en/swiss-yellow-butter,In Stock,,2026-09-14 18:52:31.691352,- 13%
83,Seoudi Supermarket,Rotana Unsalted Butter,104.95,,EGP,"Rotana ",Ghee & Butter,Ghee & Butter,Yellow Butter,100.0,g,https://seoudisupermarket.com/en/rotana-unsalted-butter-100-g,In Stock,,2026-09-14 18:52:31.692353
84,Seoudi Supermarket,Almarai Unsalted Butter,202.95,280,EGP,Almarai,Ghee & Butter,Ghee & Butter,Yellow Butter,200.0,g,https://seoudisupermarket.com/en/almarai-unsalted-butter-200-g,In Stock,,2026-09-14 18:52:31.751363,- 28%
85,Seoudi Supermarket,Isigny Salted Butter,189,242,EGP,Isigny,Ghee & Butter,Ghee & Butter,Yellow Butter,200.0,g,https://seoudisupermarket.com/en/isigny-salted-butter-200-g,In Stock,,2026-09-14 18:52:31.758354,- 22%
86,Seoudi Supermarket,Dina Farms Natural Butter,459.95,,EGP,Dina Farms,Ghee & Butter,Ghee & Butter,Yellow Butter,900.0,g,https://seoudisupermarket.com/en/dina-farms-natural-butter-900-g,In Stock,,2026-09-14 18:52:31.759352
87,Seoudi Supermarket,New Zealand Yellow Butter,142.5,,EGP,,Ghee & Butter,Ghee & Butter,Yellow Butter,0.3,Kg,https://seoudisupermarket.com/en/%D8%B2%D8%A8%D8%AF%D8%A9-%D8%B5%D9%81%D8%B1%D8%A7%D8%A1-%D9%86%D9%8A%D9%88%D8%B2%D9%84%D8%A7%D9%86%D8%AF%D9%89-%D9%88%D8%B2%D9%86-2005461000000,In Stock,,2026-09-14 18:52:31.761350
88,Seoudi Supermarket,Asturiana Lactose Free Butter,405,,EGP,Asturiana,Ghee & Butter,Ghee & Butter,Yellow Butter,250.0,g,https://seoudisupermarket.com/en/central-lechera-asturiana-traditional-lactose-free-butter-250-g,Out of Stock,,2026-09-14 18:52:31.762350
89,Seoudi Supermarket,Asturiana Unsalted Butter,325,,EGP,Asturiana,Ghee & Butter,Ghee & Butter,Yellow Butter,250.0,g,https://seoudisupermarket.com/en/central-lechera-asturiana-traditional-unsalted-butter-250-g,Out of Stock,,2026-09-14 18:52:31.762350
90,Seoudi Supermarket,Anchor Unsalted Butter,189.95,,EGP,Anchor,Ghee & Butter,Ghee & Butter,Yellow Butter,180.0,g,https://seoudisupermarket.com/en/anchor-unsalted-butter-200-gm,Out of Stock,,2026-09-14 18:52:31.767350
91,Seoudi Supermarket,"Anchor Unsalted Butter ",389.95,,EGP,Anchor,Ghee & Butter,Ghee & Butter,Yellow Butter,380.0,g,https://seoudisupermarket.com/en/anchor-unsalted-butter-400-gm,Out of Stock,,2026-09-14 18:52:31.768349
92,Seoudi Supermarket,Uruguay Yellow Butter,126,,EGP,,Ghee & Butter,Ghee & Butter,Yellow Butter,0.3,Kg,https://seoudisupermarket.com/en/uruguay-yellow-butter,Out of Stock,,2026-09-14 18:52:31.769350
93,Seoudi Supermarket,Pam Cooking Butter Spray,464.95,,EGP,Pam,Ghee & Butter,Ghee & Butter,Yellow Butter,141.0,g,https://seoudisupermarket.com/en/pam-cooking-butter-spray-141-g,Out of Stock,,2026-09-14 18:52:31.770351
94,Seoudi Supermarket,Ireland Yellow Butter,132,,EGP,"Ireland ",Ghee & Butter,Ghee & Butter,Yellow Butter,0.3,Kg,https://seoudisupermarket.com/en/ireland-yellow-butter,Out of Stock,,2026-09-14 18:52:31.771349
