scrape_id,store,product_name,brand,current_price,original_price,currency,product_type,category,subcategory,weight_value,weight_unit,discount,product_url,availability,scraped_at
441,Seoudi Supermarket,Alasdekaa Cheese with Pastrami,Alasdekaa,108.95,113.95,EGP,Cheese,Cheese & Labneh,,270,g,4,https://seoudisupermarket.com/en/alasdekaa-cheese-with-pastrami-270-g,Out of Stock,9/14/2026 18:46
442,Seoudi Supermarket,Puck Spread Cream Cheese,Puck,444.95,500,EGP,Cheese,Cheese & Labneh,Cream Cheese,500,g,11,https://seoudisupermarket.com/en/puck-spread-cream-cheese-500-g,Out of Stock,9/14/2026 18:46
443,Seoudi Supermarket,Abu El-Walad Cheese with Cheddar,Abu El-Walad,20,,EGP,Cheese,Cheese & Labneh,,100,g,,https://seoudisupermarket.com/en/abu-elwalad-cheese-with-cheddar-100-g,Out of Stock,9/14/2026 18:46
444,Seoudi Supermarket,Abu El-Walad Classic Cheese,Abu El-Walad,20,,EGP,Cheese,Cheese & Labneh,,100,g,,https://seoudisupermarket.com/en/abu-elwalad-classic-cheese-100-g,Out of Stock,9/14/2026 18:46
445,Seoudi Supermarket,Bahcivan Lactose Free Cheese,Bahcivan,325,,EGP,Cheese,Cheese & Labneh,,420,g,,https://seoudisupermarket.com/en/bahcivan-lactose-free-cheese-420-g,Out of Stock,9/14/2026 18:46
446,Seoudi Supermarket,Kraft Squeeze Original Cheddar Cheese,Kraft,440,,EGP,Cheese,Cheese & Labneh,,440,g,,https://seoudisupermarket.com/en/kraft-original-spread-cheddar-cheese-440-g,Out of Stock,9/14/2026 18:46
447,Seoudi Supermarket,Kraft Original Cheddar Cheese,Kraft,250,,EGP,Cheese,Cheese & Labneh,,230,g,,https://seoudisupermarket.com/en/kraft-original-cheddar-cheese-230-g,Out of Stock,9/14/2026 18:46
448,Seoudi Supermarket,Domty Istanbouli Cheese,Domty,109.95,144.75,EGP,Cheese,Cheese & Labneh,Istanbuli,450,g,24,https://seoudisupermarket.com/en/domty-istanbouli-cheese-450-g,Out of Stock,9/14/2026 18:46
449,Seoudi Supermarket,Domty Gold Light Feta Cheese,Domty,90.95,114.75,EGP,Cheese,Cheese & Labneh,Feta,500,g,21,https://seoudisupermarket.com/en/domty-gold-lite-feta-cheese-500-g,Out of Stock,9/14/2026 18:46
450,Seoudi Supermarket,Domty Light Mozzarella Cheese,Domty,128.95,169.5,EGP,Cheese,Cheese & Labneh,Mozzarella,280,g,24,https://seoudisupermarket.com/en/domty-light-mozzarella-cheese-280-g,Out of Stock,9/14/2026 18:46
451,Seoudi Supermarket,Domty Mozzarella Cheese,Domty,128.95,169.5,EGP,Cheese,Cheese & Labneh,Mozzarella,280,g,24,https://seoudisupermarket.com/en/domty-mozzarella-cheese-280-g,Out of Stock,9/14/2026 18:46
452,Seoudi Supermarket,Domty Gold Feta Cheese,Domty,90.95,114.75,EGP,Cheese,Cheese & Labneh,Feta,500,g,21,https://seoudisupermarket.com/en/domty-gold-feta-cheese-500-g,Out of Stock,9/14/2026 18:46
453,Seoudi Supermarket,g's Natural Mozzarella Cheese,g's,177.5,,EGP,Cheese,Cheese & Labneh,Mozzarella,350,g,,https://seoudisupermarket.com/en/gs-natural-mozzarella-cheese-350-g,Out of Stock,9/14/2026 18:46
454,Seoudi Supermarket,Dina Farms Cheese with Cream,Dina Farms,193.95,,EGP,Cheese,Cheese & Labneh,,500,g,,https://seoudisupermarket.com/en/dina-farms-cheese-with-cream-500-g,Out of Stock,9/14/2026 18:46
455,Seoudi Supermarket,Blue River Cheddar Cheese Slices,Blue River,493,,EGP,Cheese,Cheese & Labneh,,48,pieces,,https://seoudisupermarket.com/en/blue-river-cheddar-cheese-slices-48-pieces,Out of Stock,9/14/2026 18:46
456,Seoudi Supermarket,Domty Creamy Roumy Cheese,Domty,79.95,99.95,EGP,Cheese,Cheese & Labneh,Roumy,220,g,20,https://seoudisupermarket.com/en/domty-creamy-roumy-cheese-220-g,Out of Stock,9/14/2026 18:46
457,Seoudi Supermarket,Domty Plain Creamy Cheese,Domty,79.95,99.95,EGP,Cheese,Cheese & Labneh,Creamy Cheese,220,g,20,https://seoudisupermarket.com/en/domty-plain-creamy-cheese-220-g,Out of Stock,9/14/2026 18:46
458,Seoudi Supermarket,Domty Creamy Cheese with Burger Flavor,Domty,79.95,99.95,EGP,Cheese,Cheese & Labneh,Creamy Cheese,220,g,20,https://seoudisupermarket.com/en/domty-creamy-cheese-with-burger-flavor-220-g,Out of Stock,9/14/2026 18:46
459,Seoudi Supermarket,Domty Feta Cheese,Domty,22.75,27.25,EGP,Cheese,Cheese & Labneh,Feta,250,g,17,https://seoudisupermarket.com/en/domty-feta-cheese-250-g,Out of Stock,9/14/2026 18:46
460,Seoudi Supermarket,Domty Light Creamy Cheese,Domty,136.5,149.5,EGP,Cheese,Cheese & Labneh,Creamy Cheese,380,g,9,https://seoudisupermarket.com/en/domty-light-creamy-cheese-380-g,Out of Stock,9/14/2026 18:46
461,Seoudi Supermarket,Domty Feta Cheese,Domty,45.33,54,EGP,Cheese,Cheese & Labneh,Feta,500,g,16,https://seoudisupermarket.com/en/domty-feta-cheese-500-g,Out of Stock,9/14/2026 18:46
462,Seoudi Supermarket,Domty Istanbuli Cheese,Domty,85.5,103.95,EGP,Cheese,Cheese & Labneh,Istanbuli,1,kg,18,https://seoudisupermarket.com/en/domty-istanbuli-cheese-1kg,Out of Stock,9/14/2026 18:46
463,Seoudi Supermarket,Domty Feta Light Cheese,Domty,99.95,108,EGP,Cheese,Cheese & Labneh,Feta,1,kg,7,https://seoudisupermarket.com/en/domty-feta-light-cheese-1-kg,Out of Stock,9/14/2026 18:46
464,Seoudi Supermarket,Domty Plus Istanbouli Cheese,Domty,52.95,62.5,EGP,Cheese,Cheese & Labneh,Istanbuli,500,g,15,https://seoudisupermarket.com/en/domty-plus-istanbouli-cheese-500-g,Out of Stock,9/14/2026 18:46
465,Seoudi Supermarket,Domty Plus Feta Cheese,Domty,26.5,31.25,EGP,Cheese,Cheese & Labneh,Feta,250,g,15,https://seoudisupermarket.com/en/domty-plus-feta-cheese-250-g,Out of Stock,9/14/2026 18:46
466,Seoudi Supermarket,Domty Low Salt Cheese,Domty,116.95,129.75,EGP,Cheese,Cheese & Labneh,,400,g,10,https://seoudisupermarket.com/en/domty-low-salt-cheese-400-g,Out of Stock,9/14/2026 18:46
467,Seoudi Supermarket,Domty Creamy Cheese with Pastrami,Domty,136.5,149.5,EGP,Cheese,Cheese & Labneh,Creamy Cheese,380,g,9,https://seoudisupermarket.com/en/domty-creamy-cheese-with-pastrami-380-g,Out of Stock,9/14/2026 18:46
468,Seoudi Supermarket,Domty Plus Feta Cheese with Pastrami Flavor,Domty,52.95,62.5,EGP,Cheese,Cheese & Labneh,Feta,500,g,15,https://seoudisupermarket.com/en/domty-plus-feta-cheese-with-pastrami-flavor-500-g,Out of Stock,9/14/2026 18:46
469,Seoudi Supermarket,Domty Shredded Mozzarella Cheese,Domty,82.25,104.75,EGP,Cheese,Cheese & Labneh,Mozzarella,280,g,21,https://seoudisupermarket.com/en/domty-shredded-mozzarella-cheese-280-g,Out of Stock,9/14/2026 18:46
470,Seoudi Supermarket,Domty Shredded Mozzarella Cheese,Domty,162.75,199.5,EGP,Cheese,Cheese & Labneh,Mozzarella,550,g,18,https://seoudisupermarket.com/en/domty-shredded-mozzarella-cheese-550-g,Out of Stock,9/14/2026 18:46
471,Seoudi Supermarket,Domty Shredded Mozzarella Cheese,Domty,279.95,349,EGP,Cheese,Cheese & Labneh,Mozzarella,1,kg,20,https://seoudisupermarket.com/en/domty-shredded-mozzarella-cheese-1-kg,Out of Stock,9/14/2026 18:46
472,Seoudi Supermarket,Domty Feta Cheese with Olives,Domty,85.5,103.95,EGP,Cheese,Cheese & Labneh,Feta,1,kg,18,https://seoudisupermarket.com/en/domty-feta-cheese-with-olives-1-kg,Out of Stock,9/14/2026 18:46
473,Seoudi Supermarket,Domty Plain Creamy Cheese,Domty,136.5,149.5,EGP,Cheese,Cheese & Labneh,Creamy Cheese,380,g,9,https://seoudisupermarket.com/en/domty-plain-creamy-cheese-380-g,Out of Stock,9/14/2026 18:46
474,Seoudi Supermarket,Domty Olive Creamy Cheese,Domty,136.5,149.5,EGP,Cheese,Cheese & Labneh,Creamy Cheese,380,g,9,https://seoudisupermarket.com/en/domty-olive-creamy-cheese-380-g,Out of Stock,9/14/2026 18:46
475,Seoudi Supermarket,Avanti Mozzarella Cheese Slices,Avanti,66,78,EGP,Cheese,Cheese & Labneh,Mozzarella,150,g,15,https://seoudisupermarket.com/en/avanti-mozzarella-cheese-slices-150-g,Out of Stock,9/14/2026 18:46
476,Seoudi Supermarket,Avanti Natural Feta Cheese,Avanti,187,207,EGP,Cheese,Cheese & Labneh,Feta,800,g,10,https://seoudisupermarket.com/en/avanti-natural-feta-cheese-800-g,Out of Stock,9/14/2026 18:46
477,Seoudi Supermarket,Yopolis Dipz Cream Cheese with Garlic & Herbs and Pretzel Crackers,Yopolis,29,,EGP,Cheese,Cheese & Labneh,Cream Cheese,70,g,,https://seoudisupermarket.com/en/yopolis-dipz-cream-cheese-with-garlic-and-herbs-and-pretzel-crackers-70-g,Out of Stock,9/14/2026 18:46
478,Seoudi Supermarket,Yopolis Dipz Cream Cheese with Pretzel Crackers,Yopolis,29,,EGP,Cheese,Cheese & Labneh,Cream Cheese,70,g,,https://seoudisupermarket.com/en/yopolis-dipz-cream-cheese-with-pretzel-crackers-70-g,Out of Stock,9/14/2026 18:46
479,Seoudi Supermarket,Almarai Feta Cheese,Almarai,25.95,,EGP,Cheese,Cheese & Labneh,Feta,250,g,,https://seoudisupermarket.com/en/almarai-feta-cheese-250-g,Out of Stock,9/14/2026 18:46
480,Seoudi Supermarket,Almarai Cream Cheese,Almarai,124.95,140,EGP,Cheese,Cheese & Labneh,Cream Cheese,12,pieces,11,https://seoudisupermarket.com/en/almarai-cream-cheese-12-pieces,Out of Stock,9/14/2026 18:46
481,Seoudi Supermarket,Almarai Cream Cheese,Almarai,64.95,70,EGP,Cheese,Cheese & Labneh,Cream Cheese,6,pieces,7,https://seoudisupermarket.com/en/almarai-cream-cheese-6-pieces,Out of Stock,9/14/2026 18:46
482,Seoudi Supermarket,Grated Parmigiano Reggiano Cheese,,211.88,,EGP,Cheese,Cheese & Labneh,Parmesan,0.125,kg,,https://seoudisupermarket.com/en/grated-parmigiano-reggiano-cheese,Out of Stock,9/14/2026 18:46
483,Seoudi Supermarket,Seoudi Blue Cheese Salad,Seoudi,40.63,,EGP,Cheese,Cheese & Labneh,Blue Cheese,0.125,kg,,https://seoudisupermarket.com/en/seoudi-blue-cheese-salad,Out of Stock,9/14/2026 18:46
484,Seoudi Supermarket,Primos Natural Mozzarella,Primos,135,,EGP,Cheese,Cheese & Labneh,Mozzarella,300,g,,https://seoudisupermarket.com/en/primos-natural-mozzarella-300-g,Out of Stock,9/14/2026 18:46
485,Seoudi Supermarket,Yopolis Garlic and Herb Cheese,Yopolis,88,98,EGP,Cheese,Cheese & Labneh,,225,g,10,https://seoudisupermarket.com/en/yopolis-garlic-and-herb-cheese-225-g,Out of Stock,9/14/2026 18:46
486,Seoudi Supermarket,Seoudi Natural Mozzarella Cheese Slices,Seoudi,49.38,,EGP,Cheese,Cheese & Labneh,Mozzarella,0.125,kg,,https://seoudisupermarket.com/en/seoudi-natural-mozzarella-cheese-slices,Out of Stock,9/14/2026 18:46
487,Seoudi Supermarket,Obour Land Natural Feta Cheese,Obour Land,47.45,,EGP,Cheese,Cheese & Labneh,Feta,250,g,,https://seoudisupermarket.com/en/obour-land-natural-feta-cheese-250-g,Out of Stock,9/14/2026 18:46
488,Seoudi Supermarket,"La Vache Qui rit Triangle Cheese, Original",La Vache Qui Rit,66.95,,EGP,Cheese,Cheese & Labneh,Triangle Cheese,8,pieces,,https://seoudisupermarket.com/en/la-vache-qui-rit-triangle-cheese-original-8-pieces,Out of Stock,9/14/2026 18:46
489,Seoudi Supermarket,Babybel Mini,Babybel,122.5,,EGP,Cheese,Cheese & Labneh,Babybel,100,g,,https://seoudisupermarket.com/en/babybel-mini-100-g,Out of Stock,9/14/2026 18:46
490,Seoudi Supermarket,Dina Farms Low Salt Cheese,Dina Farms,114.95,,EGP,Cheese,Cheese & Labneh,,450,g,,https://seoudisupermarket.com/en/dina-farms-low-salt-cheese-450-g,Out of Stock,9/14/2026 18:46
491,Seoudi Supermarket,Seoudi Multigrain Cottage Cheese,Seoudi,85,,EGP,Cheese,Cheese & Labneh,Cottage Cheese,250,g,,https://seoudisupermarket.com/en/seoudi-multigrain-cottage-cheese-250-g,Out of Stock,9/14/2026 18:46
492,Seoudi Supermarket,Kiri Dippers Cheese,Kiri,34.5,,EGP,Cheese,Cheese & Labneh,,35,g,,https://seoudisupermarket.com/en/kiri-dippers-cheese-35-g,Out of Stock,9/14/2026 18:46
493,Seoudi Supermarket,Milkana Cheddar Cheese Sauce,Milkana,246.95,,EGP,Cheese,Cheese & Labneh,,900,g,,https://seoudisupermarket.com/en/milkana-cheddar-cheese-sauce-900-g,Out of Stock,9/14/2026 18:46
494,Seoudi Supermarket,Kiri Spread Creamy Cheese,Kiri,319.95,360,EGP,Cheese,Cheese & Labneh,Creamy Cheese,500,g,11,https://seoudisupermarket.com/en/kiri-spread-creamy-cheese-500-g,Out of Stock,9/14/2026 18:46
495,Seoudi Supermarket,Al Sharq Halloumi Cheese Fingers,Al Sharq,103.5,,EGP,Cheese,Cheese & Labneh,Halloumi,200,g,,https://seoudisupermarket.com/en/al-sharq-halloumi-cheese-fingers-200-g,Out of Stock,9/14/2026 18:46
496,Seoudi Supermarket,Malika Hallomi Cheese,Malika,126.95,,EGP,Cheese,Cheese & Labneh,,300,g,,https://seoudisupermarket.com/en/malika-hallomi-cheese-300-g,Out of Stock,9/14/2026 18:46
497,Seoudi Supermarket,Alsharq Halloumi Cheese,Al Sharq,103.5,,EGP,Cheese,Cheese & Labneh,Halloumi,200,g,,https://seoudisupermarket.com/en/alsharq-halloumi-cheese-200-g,Out of Stock,9/14/2026 18:46
498,Seoudi Supermarket,Alasdekaa Moazzarella Cheese,Alasdekaa,345.95,349.95,EGP,Cheese,Cheese & Labneh,Mozzarella,900,g,1,https://seoudisupermarket.com/en/alasdekaa-moazzarella-cheese-900-g,Out of Stock,9/14/2026 18:46
499,Seoudi Supermarket,Alasdekaa Mozzarella Cheese,Alasdekaa,91.95,97.95,EGP,Cheese,Cheese & Labneh,Mozzarella,200,g,6,https://seoudisupermarket.com/en/alasdekaa-mozzarella-cheese-200-g,Out of Stock,9/14/2026 18:46
500,Seoudi Supermarket,Alasdekaa Mozzarella Cheese,Alasdekaa,143.95,,EGP,Cheese,Cheese & Labneh,Mozzarella,300,g,,https://seoudisupermarket.com/en/alasdekaa-mozzarella-cheese-300-g,Out of Stock,9/14/2026 18:46
501,Seoudi Supermarket,Food House Goat Cheese with Black Pepper,Food House,102,,EGP,Cheese,Cheese & Labneh,Goat Cheese,150,g,,https://seoudisupermarket.com/en/food-house-goat-cheese-with-black-pepper-150-g,Out of Stock,9/14/2026 18:46
502,Seoudi Supermarket,Food House Thyme Goat Cheese,Food House,102,,EGP,Cheese,Cheese & Labneh,Goat Cheese,150,g,,https://seoudisupermarket.com/en/food-house-thyme-goat-cheese-150-g,Out of Stock,9/14/2026 18:46
503,Seoudi Supermarket,Dutch Maasdam Cheese,,78.13,,EGP,Cheese,Cheese & Labneh,Maasdam,0.125,kg,,https://seoudisupermarket.com/en/%D8%AC%D8%A8%D9%86%D8%A9-%D9%85%D8%B3%D8%AF%D8%A7%D9%85-%D9%87%D9%88%D9%84%D9%86%D8%AF%D9%89-%D9%88%D8%B2%D9%86-2005467000000,Out of Stock,9/14/2026 18:46
504,Seoudi Supermarket,Old Amsterdam Cheese Wedges,Old Amsterdam,639.95,740,EGP,Cheese,Cheese & Labneh,,300,g,14,https://seoudisupermarket.com/en/old-amsterdam-cheese-wedges-300-g,Out of Stock,9/14/2026 18:46
505,Seoudi Supermarket,Old Amsterdam Cheese Wedges,Old Amsterdam,249.95,350,EGP,Cheese,Cheese & Labneh,,90,g,29,https://seoudisupermarket.com/en/old-amsterdam-cheese-wedges-90-g,Out of Stock,9/14/2026 18:46
506,Seoudi Supermarket,Cheesa Roquefort Cheese,Cheesa,121,,EGP,Cheese,Cheese & Labneh,Roquefort,100,g,,https://seoudisupermarket.com/en/cheesa-roquefort-cheese-100-g,Out of Stock,9/14/2026 18:46
507,Seoudi Supermarket,Seoudi Blue Cheese & Tortilla Chips,Seoudi,115,,EGP,Cheese,Cheese & Labneh,Blue Cheese,170,g,,https://seoudisupermarket.com/en/seoudi-blue-cheese-and-tortilla-chips-170-g,Out of Stock,9/14/2026 18:46
508,Seoudi Supermarket,Saluti French Emmental Cheese,Saluti,168.75,,EGP,Cheese,Cheese & Labneh,Emmental,150,g,,https://seoudisupermarket.com/en/saluti-french-emmental-cheese-150-g,Out of Stock,9/14/2026 18:46
509,Seoudi Supermarket,Prima Processed Creamy Cheese,Prima,99.95,,EGP,Cheese,Cheese & Labneh,Creamy Cheese,240,g,,https://seoudisupermarket.com/en/prima-processed-creamy-cheese-240-g,Out of Stock,9/14/2026 18:46
510,Seoudi Supermarket,Al Karam Cheddar Cheese Sauce,Al Karam,25,,EGP,Cheese,Cheese & Labneh,,0.125,kg,,https://seoudisupermarket.com/en/al-karam-cheddar-cheese-sauce,Out of Stock,9/14/2026 18:46
511,Seoudi Supermarket,Cheesa Edam Cheese,Cheesa,144.5,,EGP,Cheese,Cheese & Labneh,Edam,235,g,,https://seoudisupermarket.com/en/cheesa-edam-cheese-235-g,Out of Stock,9/14/2026 18:46
512,Seoudi Supermarket,La Vache Qui rit Creamy Cheese Jar,La Vache Qui Rit,114.95,,EGP,Cheese,Cheese & Labneh,Creamy Cheese,240,g,,https://seoudisupermarket.com/en/la-vache-qui-rit-creamy-cheese-jar-240-g,Out of Stock,9/14/2026 18:46
513,Seoudi Supermarket,La Vache Qui rit Vegeterian Triangle Cheese,La Vache Qui Rit,39,,EGP,Cheese,Cheese & Labneh,Triangle Cheese,8,pieces,,https://seoudisupermarket.com/en/la-vache-qui-rit-vegeterian-triangle-cheese-8-pieces,Out of Stock,9/14/2026 18:46
514,Seoudi Supermarket,Royal Goat Gouda Cheese,Royal,131.25,,EGP,Cheese,Cheese & Labneh,Gouda,0.125,kg,,https://seoudisupermarket.com/en/royal-goat-gouda-cheese,Out of Stock,9/14/2026 18:46
515,Seoudi Supermarket,Bulgarian Kashkaval Cheese,,85,,EGP,Cheese,Cheese & Labneh,Kashkaval,0.125,kg,,https://seoudisupermarket.com/en/bulgarian-kashkaval-cheese,Out of Stock,9/14/2026 18:46
516,Seoudi Supermarket,Dolce Provolone Cheese,Dolce,115.63,,EGP,Cheese,Cheese & Labneh,Provolone,0.125,kg,,https://seoudisupermarket.com/en/dolce-provolone-cheese,Out of Stock,9/14/2026 18:46
517,Seoudi Supermarket,Domty Mix Shredded Mozzarella & Roumy Cheese,Domty,85.95,154.5,EGP,Cheese,Cheese & Labneh,Mozzarella,280,g,44,https://seoudisupermarket.com/en/domty-mix-shredded-mozzarella-and-roumy-cheese-280-g,Out of Stock,9/14/2026 18:46
518,Seoudi Supermarket,Prima Ricotta Cheese,Prima,107.95,,EGP,Cheese,Cheese & Labneh,Ricotta,400,g,,https://seoudisupermarket.com/en/prima-ricotta-cheese-400-g,Out of Stock,9/14/2026 18:46
519,Seoudi Supermarket,Kiri Cream Cheese,Kiri,45.5,,EGP,Cheese,Cheese & Labneh,Cream Cheese,4,pieces,,https://seoudisupermarket.com/en/kiri-cream-cheese-4-pieces,Out of Stock,9/14/2026 18:46
520,Seoudi Supermarket,Lebanese Nabulsi Cheese,,137.98,,EGP,Cheese,Cheese & Labneh,Nabulsi,0.4,kg,,https://seoudisupermarket.com/en/lebanese-nabulsi-cheese,Out of Stock,9/14/2026 18:46
521,Seoudi Supermarket,Hajdu Smoked Kashkaval Cheese,Hajdu,102.49,,EGP,Cheese,Cheese & Labneh,Kashkaval,0.125,kg,,https://seoudisupermarket.com/en/hajdu-smoked-kashkaval-cheese,Out of Stock,9/14/2026 18:46
522,Seoudi Supermarket,Almarai Labneh,Almarai,252.95,,EGP,Labneh,Cheese & Labneh,Labneh,400,g,,https://seoudisupermarket.com/en/almarai-labneh-400-g,Out of Stock,9/14/2026 18:46
523,Seoudi Supermarket,Shallal Cheese,,167.98,,EGP,Cheese,Cheese & Labneh,Shallal,0.4,kg,,https://seoudisupermarket.com/en/shallal-cheese,Out of Stock,9/14/2026 18:46
524,Seoudi Supermarket,Bulgarian Goat Kashkaval Cheese,,128.75,,EGP,Cheese,Cheese & Labneh,Kashkaval,0.125,kg,,https://seoudisupermarket.com/en/bulgarian-goat-kashkaval-cheese,Out of Stock,9/14/2026 18:46
525,Seoudi Supermarket,"La Vache Qui rit Triangle Cheese, Original",La Vache Qui Rit,192.95,,EGP,Cheese,Cheese & Labneh,Triangle Cheese,24,pieces,,https://seoudisupermarket.com/en/la-vache-qui-rit-triangle-cheese-original-24-pieces,Out of Stock,9/14/2026 18:46
526,Seoudi Supermarket,Virgilio Mascarpone Cheese,Virgilio,220,,EGP,Cheese,Cheese & Labneh,Mascarpone,250,g,,https://seoudisupermarket.com/en/virgilio-mascarpone-cheese-250-g,Out of Stock,9/14/2026 18:46
527,Seoudi Supermarket,Almarai Labneh,Almarai,120.95,,EGP,Labneh,Cheese & Labneh,Labneh,180,g,,https://seoudisupermarket.com/en/almarai-labneh-180-g,Out of Stock,9/14/2026 18:46
528,Seoudi Supermarket,Kiri Creamy Cheese,Kiri,399.95,550,EGP,Cheese,Cheese & Labneh,Creamy Cheese,48,pieces,27,https://seoudisupermarket.com/en/kiri-creamy-cheese-48-pieces,Out of Stock,9/14/2026 18:46
529,Seoudi Supermarket,Saluti Parmisan Cheese,Saluti,390.5,,EGP,Cheese,Cheese & Labneh,,250,g,,https://seoudisupermarket.com/en/saluti-parmisan-cheese-250-g,Out of Stock,9/14/2026 18:46
530,Seoudi Supermarket,La Vache Qui rit Vegeterian Triangle Cheese,La Vache Qui Rit,77,,EGP,Cheese,Cheese & Labneh,Triangle Cheese,16,pieces,,https://seoudisupermarket.com/en/la-vache-qui-rit-vegeterian-triangle-cheese-16-pieces,Out of Stock,9/14/2026 18:46
531,Seoudi Supermarket,Hajdu Light Kashkaval Cheese,Hajdu,96.87,,EGP,Cheese,Cheese & Labneh,Kashkaval,0.125,kg,,https://seoudisupermarket.com/en/hajdu-lite-kashkaval-cheese,Out of Stock,9/14/2026 18:46
532,Seoudi Supermarket,Swiss Gruyere Cheese,,164.5,,EGP,Cheese,Cheese & Labneh,Gruyere,0.1,kg,,https://seoudisupermarket.com/en/swiss-gruyere-cheese,Out of Stock,9/14/2026 18:46
533,Seoudi Supermarket,"La Vache Qui rit Triangle Cheese, Original",La Vache Qui Rit,249.95,,EGP,Cheese,Cheese & Labneh,Triangle Cheese,32,pieces,,https://seoudisupermarket.com/en/la-vache-qui-rit-triangle-cheese-original-32-pieces,Out of Stock,9/14/2026 18:46
534,Seoudi Supermarket,Basiron Gouda Cheese with Jalapeno,Basiron,137.38,,EGP,Cheese,Cheese & Labneh,Gouda,0.125,kg,,https://seoudisupermarket.com/en/basiron-gouda-cheese-with-jalapeno,Out of Stock,9/14/2026 18:46
535,Seoudi Supermarket,Domty Plus Feta Cheese Edam Flavor,Domty,26.5,31.25,EGP,Cheese,Cheese & Labneh,Edam,250,g,15,https://seoudisupermarket.com/en/domty-plus-feta-cheese-edam-flavor-250-g,Out of Stock,9/14/2026 18:46
536,Seoudi Supermarket,Garcia Iberico Cheese,Garcia,399,,EGP,Cheese,Cheese & Labneh,Iberico,150,g,,https://seoudisupermarket.com/en/garcia-iberico-cheese-150-g,Out of Stock,9/14/2026 18:46
537,Seoudi Supermarket,Yopolis Light Cream Cheese,Yopolis,88,98,EGP,Cheese,Cheese & Labneh,Cream Cheese,225,g,10,https://seoudisupermarket.com/en/%D9%8A%D9%88%D8%A8%D9%88%D9%84%D8%B3-%D8%AC%D8%A8%D9%86%D8%A9-%D9%83%D8%B1%D9%8A%D9%85%D9%89-%D9%84%D8%A7%D9%8A%D8%AA225%D8%AC%D9%85,Out of Stock,9/14/2026 18:46
538,Seoudi Supermarket,Domty Feta Cheese with Jalapeno,Domty,90.95,114.75,EGP,Cheese,Cheese & Labneh,Feta,500,g,21,https://seoudisupermarket.com/en/domty-feta-cheese-with-jalapeno-500-g,Out of Stock,9/14/2026 18:46
